"_id","severity","country","city","level","line","speedKMH","length","turnType","type","uuid","endNode","speed","segments","roadType","delay","updateMillis","street","id","pubMillis"
"alert-306635369/49714230-6266-3995-93db-7642a9c69c4c",,"BR","Jaboatão dos Guararapes",,,,,,"CHIT_CHAT","49714230-6266-3995-93db-7642a9c69c4c",,0,,1,,,,"alert-306635369/49714230-6266-3995-93db-7642a9c69c4c",1543193726000
"alert-324868257/70b15feb-a52f-3c24-a61a-1b70e86e9f45",,"BR","Jaboatão dos Guararapes",,,,,,"ROAD_CLOSED","70b15feb-a52f-3c24-a61a-1b70e86e9f45",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-324868257/70b15feb-a52f-3c24-a61a-1b70e86e9f45",1543444556239
"alert-330588274/69daac0d-6967-3d08-9164-c8b723f6096a",,"BR","Jaboatão dos Guararapes",,,,,,"ROAD_CLOSED","69daac0d-6967-3d08-9164-c8b723f6096a",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-330588274/69daac0d-6967-3d08-9164-c8b723f6096a",1543444591543
"alert-322148289/d09a4525-8c2f-3d75-8888-b28ce98bb57c",,"BR","Recife",,,,,,"ROAD_CLOSED","d09a4525-8c2f-3d75-8888-b28ce98bb57c",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-322148289/d09a4525-8c2f-3d75-8888-b28ce98bb57c",1543444717330
"alert-323788288/47ea5e86-52df-3076-ad3c-c7a9ff1b71a0",,"BR","Recife",,,,,,"ROAD_CLOSED","47ea5e86-52df-3076-ad3c-c7a9ff1b71a0",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-323788288/47ea5e86-52df-3076-ad3c-c7a9ff1b71a0",1543444664197
"alert-320468250/4edfe7ea-5378-3094-9dbd-13e87a41500c",,"BR","Jaboatão dos Guararapes",,,,,,"ROAD_CLOSED","4edfe7ea-5378-3094-9dbd-13e87a41500c",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-320468250/4edfe7ea-5378-3094-9dbd-13e87a41500c",1543444485183
"alert-319268281/042ea067-f1d2-3f0c-9151-40ac1b9fc890",,"BR","Jaboatão dos Guararapes",,,,,,"ROAD_CLOSED","042ea067-f1d2-3f0c-9151-40ac1b9fc890",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-319268281/042ea067-f1d2-3f0c-9151-40ac1b9fc890",1543444624760
"alert-322148299/cee27c28-2942-301c-9af7-6033e569d5ff",,"BR","Recife",,,,,,"ROAD_CLOSED","cee27c28-2942-301c-9af7-6033e569d5ff",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-322148299/cee27c28-2942-301c-9af7-6033e569d5ff",1543444857986
"alert-330588294/a5f8d3f5-25eb-370d-896d-ec371c560d75",,"BR","Recife",,,,,,"ROAD_CLOSED","a5f8d3f5-25eb-370d-896d-ec371c560d75",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-330588294/a5f8d3f5-25eb-370d-896d-ec371c560d75",1543444796220
"alert-324868297/1eb3bf67-9d23-3b40-8cd5-9a482fd2f3cc",,"BR","Recife",,,,,,"ROAD_CLOSED","1eb3bf67-9d23-3b40-8cd5-9a482fd2f3cc",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-324868297/1eb3bf67-9d23-3b40-8cd5-9a482fd2f3cc",1543444829739
"alert-105603376/352ba84d-b71e-3195-85d3-84cf31952b3f",,"BR","Jaboatão dos Guararapes",,,,,,"ROAD_CLOSED","352ba84d-b71e-3195-85d3-84cf31952b3f",,0,,,,,"R. Barão de Amaraji","alert-105603376/352ba84d-b71e-3195-85d3-84cf31952b3f",1539570956280
"alert-103743377/6c4bb1ba-69cd-33c9-a42a-d8e53caee141",,"BR","Jaboatão dos Guararapes",,,,,,"ROAD_CLOSED","6c4bb1ba-69cd-33c9-a42a-d8e53caee141",,0,,,,,"R. Barão de Amaraji","alert-103743377/6c4bb1ba-69cd-33c9-a42a-d8e53caee141",1539570956421
"alert-330239506/57d4dd2b-aca2-345c-9670-02c0280d395e",,"BR","Jaboatão dos Guararapes",,,,,,"POLICE","57d4dd2b-aca2-345c-9670-02c0280d395e",,0,,,,,"R. Arão Lins de Andrade","alert-330239506/57d4dd2b-aca2-345c-9670-02c0280d395e",1543514303553
"alert-332139494/938a6dd2-3438-3e78-9273-bb9122158ca5",,"BR","Jaboatão dos Guararapes",,,,,,"HAZARD","938a6dd2-3438-3e78-9273-bb9122158ca5",,0,,,,,"Av. Dr. Luís Rigueira","alert-332139494/938a6dd2-3438-3e78-9273-bb9122158ca5",1543490934721
"alert-327884398/24cc5251-d662-3a1c-bfb3-ede859e1ef3a",,"BR","Recife",,,,,,"HAZARD","24cc5251-d662-3a1c-bfb3-ede859e1ef3a",,0,,2,,,"Av. Visc. de Jequitinhonha","alert-327884398/24cc5251-d662-3a1c-bfb3-ede859e1ef3a",1543514156057
"alert-323617691/43444cb3-25c1-33eb-a756-0ef1daf654bd",,"BR","Recife",,,,,,"JAM","43444cb3-25c1-33eb-a756-0ef1daf654bd",,0,,2,,,"Av. Des. José Neves","alert-323617691/43444cb3-25c1-33eb-a756-0ef1daf654bd",1543514493629
"alert-332258265/e966f953-2746-3983-bbc5-7208d538abe9",,"BR","Recife",,,,,,"POLICE","e966f953-2746-3983-bbc5-7208d538abe9",,0,,2,,,,"alert-332258265/e966f953-2746-3983-bbc5-7208d538abe9",1543513729096
"alert-317808422/f6849f59-2a42-3c1f-8979-c7418d42831a",,"BR","Recife",,,,,,"ROAD_CLOSED","f6849f59-2a42-3c1f-8979-c7418d42831a",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-317808422/f6849f59-2a42-3c1f-8979-c7418d42831a",1543445171198
"alert-319268381/e1b37e43-c950-33f5-ad76-11648d13447b",,"BR","Recife",,,,,,"ROAD_CLOSED","e1b37e43-c950-33f5-ad76-11648d13447b",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-319268381/e1b37e43-c950-33f5-ad76-11648d13447b",1543444970869
"alert-323788318/513c5314-26c0-39bf-a2ec-dcfa513bfcc7",,"BR","Recife",,,,,,"ROAD_CLOSED","513c5314-26c0-39bf-a2ec-dcfa513bfcc7",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-323788318/513c5314-26c0-39bf-a2ec-dcfa513bfcc7",1543444890170
"alert-322148399/dcf4a931-2358-3fb8-9cc3-8f91534de5aa",,"BR","Recife",,,,,,"ROAD_CLOSED","dcf4a931-2358-3fb8-9cc3-8f91534de5aa",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-322148399/dcf4a931-2358-3fb8-9cc3-8f91534de5aa",1543445093327
"alert-320468370/08a365d8-3c4b-3875-bb79-2519649e412b",,"BR","Recife",,,,,,"ROAD_CLOSED","08a365d8-3c4b-3875-bb79-2519649e412b",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-320468370/08a365d8-3c4b-3875-bb79-2519649e412b",1543444944126
"alert-309383103/95fd7c52-f1ed-3949-87e5-a17350accc2e",,"BR","Recife",,,,,,"HAZARD","95fd7c52-f1ed-3949-87e5-a17350accc2e",,0,,2,,,"Av. Santa Fé","alert-309383103/95fd7c52-f1ed-3949-87e5-a17350accc2e",1543350671563
"alert-319268341/8284b890-66e1-30d5-83c2-0a0b09272b71",,"BR","Recife",,,,,,"ROAD_CLOSED","8284b890-66e1-30d5-83c2-0a0b09272b71",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-319268341/8284b890-66e1-30d5-83c2-0a0b09272b71",1543444913054
"alert-330588404/52970d2c-b610-32ba-b482-4989fdc131ca",,"BR","Recife",,,,,,"ROAD_CLOSED","52970d2c-b610-32ba-b482-4989fdc131ca",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-330588404/52970d2c-b610-32ba-b482-4989fdc131ca",1543445126574
"alert-317987464/41e84f1b-1235-3f59-b7ba-811e66807922",,"BR","Recife",,,,,,"HAZARD","41e84f1b-1235-3f59-b7ba-811e66807922",,0,,2,,,"R. Dr. Benigno Jordão Vasconcelos","alert-317987464/41e84f1b-1235-3f59-b7ba-811e66807922",1543273646807
"alert-317808392/2e1c297a-9493-35e4-b10b-7feccbbb512c",,"BR","Recife",,,,,,"ROAD_CLOSED","2e1c297a-9493-35e4-b10b-7feccbbb512c",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-317808392/2e1c297a-9493-35e4-b10b-7feccbbb512c",1543445053988
"alert-318031010/0ad6d4ad-4420-3dcc-b8c2-1d4e76c8a405",,"BR","Jaboatão dos Guararapes",,,,,,"HAZARD","0ad6d4ad-4420-3dcc-b8c2-1d4e76c8a405",,0,,2,,,"Av. Manuel Carneiro Leão","alert-318031010/0ad6d4ad-4420-3dcc-b8c2-1d4e76c8a405",1543452817683
"alert-328157565/2b892870-c76b-35a7-8643-4f3ae4909c9b",,"BR","Jaboatão dos Guararapes",,,,,,"HAZARD","2b892870-c76b-35a7-8643-4f3ae4909c9b",,0,,2,,,"Av. Bom Jesus","alert-328157565/2b892870-c76b-35a7-8643-4f3ae4909c9b",1543421207364
"alert-279436387/8f0f57d3-a6f0-3685-b734-3ed7f3670518",,"BR","Recife",,,,,,"ROAD_CLOSED","8f0f57d3-a6f0-3685-b734-3ed7f3670518",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-279436387/8f0f57d3-a6f0-3685-b734-3ed7f3670518",1542640097112
"alert-319907976/23c3d53f-6cef-3257-8f72-90643bdcdf34",,"BR","Recife",,,,,,"HAZARD","23c3d53f-6cef-3257-8f72-90643bdcdf34",,0,,2,,,"R. Aprígio Guimarães","alert-319907976/23c3d53f-6cef-3257-8f72-90643bdcdf34",1543364414817
"alert-321761798/f291054c-6bb1-3c42-b9ec-9fb0ef6d1cae",,"BR","Recife",,,,,,"HAZARD","f291054c-6bb1-3c42-b9ec-9fb0ef6d1cae",,0,,2,,,"Av. Dr. José Rufino","alert-321761798/f291054c-6bb1-3c42-b9ec-9fb0ef6d1cae",1543427156346
"alert-135533453/5ee1135c-5cc3-3414-b014-cd858a2fe824",,"BR","Recife",,,,,,"ROAD_CLOSED","5ee1135c-5cc3-3414-b014-cd858a2fe824",,0,,,,,"BR-101 Rod. Gov. Mário Covas","alert-135533453/5ee1135c-5cc3-3414-b014-cd858a2fe824",1540339419205
"alert-320737793/69674bac-60c6-3eb7-8883-b8822733fc21",,"BR",,,,,,,"POLICE","69674bac-60c6-3eb7-8883-b8822733fc21",,0,,,,,,"alert-320737793/69674bac-60c6-3eb7-8883-b8822733fc21",1543514859110
"alert-319256436/f8e9db87-fd90-3d59-82a9-4383600fec22",,"BR","Recife",,,,,,"HAZARD","f8e9db87-fd90-3d59-82a9-4383600fec22",,0,,2,,,"Av. D. João VI","alert-319256436/f8e9db87-fd90-3d59-82a9-4383600fec22",1543320093031
"alert-323993890/a613bcc0-0f6f-3646-8b89-7674e25d35e8",,"BR","Recife",,,,,,"HAZARD","a613bcc0-0f6f-3646-8b89-7674e25d35e8",,0,,,,,"R. Carlos Pereira Falcão","alert-323993890/a613bcc0-0f6f-3646-8b89-7674e25d35e8",1543486980161
"alert-322088200/e418a783-1b63-37ee-b19c-05494eb8e6d1",,"BR","Recife",,,,,,"JAM","e418a783-1b63-37ee-b19c-05494eb8e6d1",,0,,2,,,"Av. Dois Rios","alert-322088200/e418a783-1b63-37ee-b19c-05494eb8e6d1",1543513939856
"alert-321044242/62ac2ea3-090b-390d-b562-735b2e1ea4da",,"BR","Recife",,,,,,"HAZARD","62ac2ea3-090b-390d-b562-735b2e1ea4da",,0,,2,,,"Av. Domingos Ferreira - Pista Oeste","alert-321044242/62ac2ea3-090b-390d-b562-735b2e1ea4da",1543514423626
"alert-323724270/9a020d79-0f9c-35f9-b4d5-b377cb63e080",,"BR","Recife",,,,,,"HAZARD","9a020d79-0f9c-35f9-b4d5-b377cb63e080",,0,,2,,,"Av. Domingos Ferreira - Pista Oeste","alert-323724270/9a020d79-0f9c-35f9-b4d5-b377cb63e080",1543514537442
"alert-319363322/abcc1a3f-8409-31b0-962a-7910d3da1174",,"BR","Recife",,,,,,"HAZARD","abcc1a3f-8409-31b0-962a-7910d3da1174",,0,,2,,,"R. Jean Emile Favre","alert-319363322/abcc1a3f-8409-31b0-962a-7910d3da1174",1543500902462
"alert-329117877/4f0ba617-d735-37c0-accd-63ccb2e86804",,"BR","Recife",,,,,,"JAM","4f0ba617-d735-37c0-accd-63ccb2e86804",,0,,2,,,"R. Antônio Falcão","alert-329117877/4f0ba617-d735-37c0-accd-63ccb2e86804",1543515442232
"alert-327601078/56f338ec-3cf0-35af-affa-d916be6d7c23",,"BR","Recife",,,,,,"JAM","56f338ec-3cf0-35af-affa-d916be6d7c23",,0,,1,,,"R. Jamaica","alert-327601078/56f338ec-3cf0-35af-affa-d916be6d7c23",1543515823937
"alert-324359140/499d8332-feb1-3884-ac55-20514850f716",,"BR","Recife",,,,,,"HAZARD","499d8332-feb1-3884-ac55-20514850f716",,0,,2,,,"Av. Dr. José Rufino","alert-324359140/499d8332-feb1-3884-ac55-20514850f716",1543512549888
"alert-330761766/de7ca814-56e4-314a-9236-83da6802b159",,"BR","Recife",,,,,,"POLICE","de7ca814-56e4-314a-9236-83da6802b159",,0,,17,,,,"alert-330761766/de7ca814-56e4-314a-9236-83da6802b159",1543514373360
"alert-331497366/f4969745-32f5-3813-87b9-ba4c3b9f2a40",,"BR","Recife",,,,,,"JAM","f4969745-32f5-3813-87b9-ba4c3b9f2a40",,0,,2,,,"Av. Recife","alert-331497366/f4969745-32f5-3813-87b9-ba4c3b9f2a40",1543514583135
"alert-319528572/bcf6db16-de6a-3d84-b202-c3233411e88e",,"BR","Recife",,,,,,"JAM","bcf6db16-de6a-3d84-b202-c3233411e88e",,0,,2,,,"Av. Recife","alert-319528572/bcf6db16-de6a-3d84-b202-c3233411e88e",1543514747816
"alert-330742036/537ae2a8-fd39-346f-b766-df4df3998e73",,"BR","Recife",,,,,,"POLICE","537ae2a8-fd39-346f-b766-df4df3998e73",,0,,2,,,"Av. Recife","alert-330742036/537ae2a8-fd39-346f-b766-df4df3998e73",1543514830053
"alert-325664799/fe7c3eb7-435e-3d34-ab99-43b59c1e87fb",,"BR","Recife",,,,,,"JAM","fe7c3eb7-435e-3d34-ab99-43b59c1e87fb",,0,,2,,,"Av. Recife","alert-325664799/fe7c3eb7-435e-3d34-ab99-43b59c1e87fb",1543515421851
"alert-331744815/917888a6-94da-3c64-b10a-5dbe4c774df7",,"BR","Recife",,,,,,"JAM","917888a6-94da-3c64-b10a-5dbe4c774df7",,0,,2,,,"Av. Recife","alert-331744815/917888a6-94da-3c64-b10a-5dbe4c774df7",1543515463871
"alert-334104834/3b1ccac1-3637-381a-a3e4-4484f21deaa4",,"BR","Recife",,,,,,"HAZARD","3b1ccac1-3637-381a-a3e4-4484f21deaa4",,0,,2,,,"Av. Recife","alert-334104834/3b1ccac1-3637-381a-a3e4-4484f21deaa4",1543515518955
"alert-330524846/0b2b738c-edc2-3911-ab3b-eccb7a11e248",,"BR","Recife",,,,,,"JAM","0b2b738c-edc2-3911-ab3b-eccb7a11e248",,0,,2,,,"Av. Recife","alert-330524846/0b2b738c-edc2-3911-ab3b-eccb7a11e248",1543515551327
"alert-328740027/fac491fd-5453-3d26-8d2b-373678a330fd",,"BR","Recife",,,,,,"JAM","fac491fd-5453-3d26-8d2b-373678a330fd",,0,,2,,,"Av. Recife","alert-328740027/fac491fd-5453-3d26-8d2b-373678a330fd",1543515764168
"alert-293498431/448e489b-b23b-3d48-9ffc-4aa025fbb116",,"BR","Recife",,,,,,"HAZARD","448e489b-b23b-3d48-9ffc-4aa025fbb116",,0,,2,,,"Av. Boa Viagem","alert-293498431/448e489b-b23b-3d48-9ffc-4aa025fbb116",1542999997279
"alert-316926241/e2613749-14c5-3a46-b9dd-ff40277cac14",,"BR","Recife",,,,,,"HAZARD","e2613749-14c5-3a46-b9dd-ff40277cac14",,0,,1,,,"R. Manoel de Brito","alert-316926241/e2613749-14c5-3a46-b9dd-ff40277cac14",1543439375902
"alert-327024208/7cf58b45-1926-315d-bd85-067cc5cf5316",,"BR","Recife",,,,,,"HAZARD","7cf58b45-1926-315d-bd85-067cc5cf5316",,0,,2,,,"Av. Domingos Ferreira - Pista Oeste","alert-327024208/7cf58b45-1926-315d-bd85-067cc5cf5316",1543514264597
"alert-325986235/739752a8-4aaa-3607-8fef-76c811d5c07d",,"BR","Recife",,,,,,"HAZARD","739752a8-4aaa-3607-8fef-76c811d5c07d",,0,,1,,,"R. Manoel de Brito","alert-325986235/739752a8-4aaa-3607-8fef-76c811d5c07d",1543439365070
"alert-326856939/6dda416c-39f4-3488-a9f5-81ab6807150d",,"BR","Recife",,,,,,"POLICE","6dda416c-39f4-3488-a9f5-81ab6807150d",,0,,1,,,"R. Manoel de Brito","alert-326856939/6dda416c-39f4-3488-a9f5-81ab6807150d",1543514285498
"alert-334401384/2371849c-8bc7-347b-8d38-166d4fd24eb6",,"BR","Recife",,,,,,"JAM","2371849c-8bc7-347b-8d38-166d4fd24eb6",,0,,2,,,"Av. Antônio de Góes - Pista Sul","alert-334401384/2371849c-8bc7-347b-8d38-166d4fd24eb6",1543514749064
"alert-323964560/60b4c374-823f-32dc-b7f9-9bd7c1e531e5",,"BR","Recife",,,,,,"HAZARD","60b4c374-823f-32dc-b7f9-9bd7c1e531e5",,0,,1,,,"R. José Maria de Miranda","alert-323964560/60b4c374-823f-32dc-b7f9-9bd7c1e531e5",1543514763383
"alert-325316100/d391be13-4eef-38f9-ac5b-5dbdaed51e01",,"BR","Recife",,,,,,"JAM","d391be13-4eef-38f9-ac5b-5dbdaed51e01",,0,,1,,,"R. Nogueira de Souza","alert-325316100/d391be13-4eef-38f9-ac5b-5dbdaed51e01",1543515172188
"alert-328562147/0c051d50-a064-307c-b1aa-b66eafd9896f",,"BR",,,,,,,"POLICE","0c051d50-a064-307c-b1aa-b66eafd9896f",,0,,1,,,,"alert-328562147/0c051d50-a064-307c-b1aa-b66eafd9896f",1543515173577
"alert-332937215/25aeafc6-6f9f-3252-bb9d-9695bc2294ea",,"BR","Recife",,,,,,"HAZARD","25aeafc6-6f9f-3252-bb9d-9695bc2294ea",,0,,2,,,"Av. Conselheiro Aguiar","alert-332937215/25aeafc6-6f9f-3252-bb9d-9695bc2294ea",1543515230147
"alert-320062023/53b54bc4-69c2-3b34-80e1-cad1b4034a32",,"BR","Recife",,,,,,"JAM","53b54bc4-69c2-3b34-80e1-cad1b4034a32",,0,,2,,,"Av. Conselheiro Aguiar","alert-320062023/53b54bc4-69c2-3b34-80e1-cad1b4034a32",1543515237373
"alert-325543989/2b0bbbd1-8423-3d14-ba49-e8a0a003472f",,"BR","Recife",,,,,,"HAZARD","2b0bbbd1-8423-3d14-ba49-e8a0a003472f",,0,,2,,,"Av. Conselheiro Aguiar","alert-325543989/2b0bbbd1-8423-3d14-ba49-e8a0a003472f",1543515262154
"alert-327502048/63a87d68-0d19-3294-8148-f4b96d630945",,"BR","Recife",,,,,,"HAZARD","63a87d68-0d19-3294-8148-f4b96d630945",,0,,2,,,"Av. Conselheiro Aguiar","alert-327502048/63a87d68-0d19-3294-8148-f4b96d630945",1543515322571
"alert-328370004/3cdc7ed4-c889-326e-a84a-ae3f0fc79c95",,"BR","Jaboatão dos Guararapes",,,,,,"HAZARD","3cdc7ed4-c889-326e-a84a-ae3f0fc79c95",,0,,4,,,,"alert-328370004/3cdc7ed4-c889-326e-a84a-ae3f0fc79c95",1543452576865
"alert-326059599/9e59ce1e-38b3-31f0-9685-3c9405dba959",,"BR","Jaboatão dos Guararapes",,,,,,"POLICE","9e59ce1e-38b3-31f0-9685-3c9405dba959",,0,,2,,,"Av. 8","alert-326059599/9e59ce1e-38b3-31f0-9685-3c9405dba959",1543514154149
"alert-323944830/d8770a3a-d760-3ddf-8e71-260e7c9fa3c3",,"BR","Jaboatão dos Guararapes",,,,,,"POLICE","d8770a3a-d760-3ddf-8e71-260e7c9fa3c3",,0,,2,,,"R. Leonardo da Vinci","alert-323944830/d8770a3a-d760-3ddf-8e71-260e7c9fa3c3",1543514911264
"alert-324360050/d14c5a2f-0a5d-3c89-b90d-390c4f9eca5a",,"BR","Jaboatão dos Guararapes",,,,,,"POLICE","d14c5a2f-0a5d-3c89-b90d-390c4f9eca5a",,0,,,,,"Av. 8","alert-324360050/d14c5a2f-0a5d-3c89-b90d-390c4f9eca5a",1543515826366
"alert-312675695/7afd6bfb-4d31-341f-8188-cb8340a25c36",,"BR","Recife",,,,,,"ROAD_CLOSED","7afd6bfb-4d31-341f-8188-cb8340a25c36",,0,,,,,"Desvio","alert-312675695/7afd6bfb-4d31-341f-8188-cb8340a25c36",1543197206390
"alert-311475696/2d56687b-8ee8-35ad-a54f-da3103f2a466",,"BR","Recife",,,,,,"ROAD_CLOSED","2d56687b-8ee8-35ad-a54f-da3103f2a466",,0,,,,,"Desvio","alert-311475696/2d56687b-8ee8-35ad-a54f-da3103f2a466",1543197206555
"alert-317714883/66ba610c-4b13-38e5-a6d4-1d9a7c8f02a8",,"BR","Recife",,,,,,"HAZARD","66ba610c-4b13-38e5-a6d4-1d9a7c8f02a8",,0,,,,,"Av. Getúlio Vargas","alert-317714883/66ba610c-4b13-38e5-a6d4-1d9a7c8f02a8",1543480164354
"alert-317108667/41a54a19-636c-3ac2-91fb-7b1a6c1d3a40",,"BR","Recife",,,,,,"HAZARD","41a54a19-636c-3ac2-91fb-7b1a6c1d3a40",,0,,2,,,"Est. do Curado","alert-317108667/41a54a19-636c-3ac2-91fb-7b1a6c1d3a40",1543353883010
"alert-330047445/30473e61-d4e2-303e-aa79-0d52b3c30590",,"BR","Recife",,,,,,"JAM","30473e61-d4e2-303e-aa79-0d52b3c30590",,0,,2,,,"Av. Recife","alert-330047445/30473e61-d4e2-303e-aa79-0d52b3c30590",1543514544384
"alert-332120695/a9e67915-9be9-3da7-a156-7bcab22fd394",,"BR","Recife",,,,,,"JAM","a9e67915-9be9-3da7-a156-7bcab22fd394",,0,,2,,,,"alert-332120695/a9e67915-9be9-3da7-a156-7bcab22fd394",1543515221577
"alert-323854390/c1c91764-4271-36aa-bb80-af31c7f27a92",,"BR","Recife",,,,,,"HAZARD","c1c91764-4271-36aa-bb80-af31c7f27a92",,0,,2,,,"Av. Recife","alert-323854390/c1c91764-4271-36aa-bb80-af31c7f27a92",1543488033916
"alert-327183108/5fbe415a-5814-3c1f-9a5c-acc8f64f6e26",,"BR","Recife",,,,,,"HAZARD","5fbe415a-5814-3c1f-9a5c-acc8f64f6e26",,0,,2,,,"Av. Visc. de São Leopoldo","alert-327183108/5fbe415a-5814-3c1f-9a5c-acc8f64f6e26",1543512241551
"alert-327183128/de05a82e-116f-399a-b86e-387716681b31",,"BR","Recife",,,,,,"HAZARD","de05a82e-116f-399a-b86e-387716681b31",,0,,2,,,"Av. Visc. de São Leopoldo","alert-327183128/de05a82e-116f-399a-b86e-387716681b31",1543512337399
"alert-322088140/770e542e-3eab-30ad-96ef-433b4cfaa6c4",,"BR","Recife",,,,,,"JAM","770e542e-3eab-30ad-96ef-433b4cfaa6c4",,0,,2,,,"Av. Recife","alert-322088140/770e542e-3eab-30ad-96ef-433b4cfaa6c4",1543513754447
"alert-317812800/06f19bbe-dbf3-3649-bb74-038b5efcfe20",,"BR","Recife",,,,,,"HAZARD","06f19bbe-dbf3-3649-bb74-038b5efcfe20",,0,,,,,"Av. Manoel Gonçalves da Luz","alert-317812800/06f19bbe-dbf3-3649-bb74-038b5efcfe20",1543397321296
"alert-328144777/d1f4f124-5140-31c7-b516-7cb3b2770370",,"BR","Recife",,,,,,"JAM","d1f4f124-5140-31c7-b516-7cb3b2770370",,0,,2,,,"Av. Dr. José Rufino","alert-328144777/d1f4f124-5140-31c7-b516-7cb3b2770370",1543515502753
"alert-327144748/32b0a8f4-0b72-3cb1-baf6-1ae23d4648fc",,"BR","Recife",,,,,,"HAZARD","32b0a8f4-0b72-3cb1-baf6-1ae23d4648fc",,0,,2,,,"Av. Dr. José Rufino","alert-327144748/32b0a8f4-0b72-3cb1-baf6-1ae23d4648fc",1543515579939
"alert-328928846/6effc7f2-ad0a-3268-b5da-6313484e3c80",,"BR","Recife",,,,,,"JAM","6effc7f2-ad0a-3268-b5da-6313484e3c80",,0,,2,,,"Ponte José de Barros Lima","alert-328928846/6effc7f2-ad0a-3268-b5da-6313484e3c80",1543515813145
"alert-323777350/b932375d-176d-3d3a-a4e2-180ac14f3527",,"BR","Recife",,,,,,"HAZARD","b932375d-176d-3d3a-a4e2-180ac14f3527",,0,,1,,,"R. Quinze de Março","alert-323777350/b932375d-176d-3d3a-a4e2-180ac14f3527",1543495142002
"alert-328648704/24032af1-6ee2-3425-921c-f029753d769c",,"BR","Recife",,,,,,"HAZARD","24032af1-6ee2-3425-921c-f029753d769c",,0,,20,,,,"alert-328648704/24032af1-6ee2-3425-921c-f029753d769c",1543452041794
"alert-324377820/635f528b-c2c3-386f-8cf4-58b3b2168bc7",,"BR","Recife",,,,,,"HAZARD","635f528b-c2c3-386f-8cf4-58b3b2168bc7",,0,,2,,,"R. Comandante Antônio Manhães de Matos","alert-324377820/635f528b-c2c3-386f-8cf4-58b3b2168bc7",1543508592397
"alert-328248626/d77ae399-1307-3411-9ef6-6b205dee19ee",,"BR","Recife",,,,,,"JAM","d77ae399-1307-3411-9ef6-6b205dee19ee",,0,,2,,,,"alert-328248626/d77ae399-1307-3411-9ef6-6b205dee19ee",1543513815867
"alert-332021595/a612b9aa-78a2-3b6e-949c-3a4c59e11f20",,"BR","Recife",,,,,,"JAM","a612b9aa-78a2-3b6e-949c-3a4c59e11f20",,0,,2,,,,"alert-332021595/a612b9aa-78a2-3b6e-949c-3a4c59e11f20",1543513976263
"alert-332737215/8c60d5ac-3710-3086-83c4-c42f7bd35006",,"BR","Recife",,,,,,"JAM","8c60d5ac-3710-3086-83c4-c42f7bd35006",,0,,2,,,"Av. Sul","alert-332737215/8c60d5ac-3710-3086-83c4-c42f7bd35006",1543514107017
"alert-325981099/bf4a97e0-31e6-382d-82bb-d759a5fb8f43",,"BR","Recife",,,,,,"JAM","bf4a97e0-31e6-382d-82bb-d759a5fb8f43",,0,,2,,,"Av. Sul","alert-325981099/bf4a97e0-31e6-382d-82bb-d759a5fb8f43",1543514165766
"alert-321501892/6a58bfca-b167-3c75-a83f-74f21a312bbb",,"BR","Recife",,,,,,"JAM","6a58bfca-b167-3c75-a83f-74f21a312bbb",,0,,2,,,"Av. Recife","alert-321501892/6a58bfca-b167-3c75-a83f-74f21a312bbb",1543514308585
"alert-327244628/c2ac39e4-fec3-3fce-b1d8-e8e09e31c555",,"BR","Recife",,,,,,"JAM","c2ac39e4-fec3-3fce-b1d8-e8e09e31c555",,0,,2,,,"Vd. Cap. Temudo","alert-327244628/c2ac39e4-fec3-3fce-b1d8-e8e09e31c555",1543514802901
"alert-326047457/be7a0c93-40f5-3433-867d-4fbff32ec831",,"BR","Recife",,,,,,"JAM","be7a0c93-40f5-3433-867d-4fbff32ec831",,0,,2,,,"Ponte de Afogados","alert-326047457/be7a0c93-40f5-3433-867d-4fbff32ec831",1543514804215
"alert-329317547/047e6432-f821-31d4-b5d5-8260a05fb59b",,"BR","Recife",,,,,,"HAZARD","047e6432-f821-31d4-b5d5-8260a05fb59b",,0,,2,,,"R. Antônio Gomes de Freitas","alert-329317547/047e6432-f821-31d4-b5d5-8260a05fb59b",1543515224257
"alert-319784373/a7f92610-17c0-3eb8-a8b5-cedf0a25cb70",,"BR","Recife",,,,,,"POLICE","a7f92610-17c0-3eb8-a8b5-cedf0a25cb70",,0,,2,,,"Av. Beira Rio","alert-319784373/a7f92610-17c0-3eb8-a8b5-cedf0a25cb70",1543513368959
